transferred_amount,transaction_mode,transaction_date_time,identity,merchant,label,amount_before_transaction,amount_after_transaction
1702.810899,card,02-03-2024 04:39,4.01228E+15,"Tripathi, Bhatnagar and Khosla",legitimate,6428.470268,4725.659369
1439.732549,card,02-03-2024 14:33,4.73912E+18,Sandhu LLC,legitimate,6250.025823,4810.293274
7175.716452,Branch,15-03-2024 23:28,7261683686,unknown,legitimate,16952.22436,9776.507913
5682.803711,Online,10-02-2024 09:23,3497677007,unknown,legitimate,8169.350481,2486.54677
6861.767057,Mobile,27-02-2024 02:41,350944407,unknown,fraud,10626.23145,3764.464392
944.961714,Mobile,01-03-2024 03:09,268220675,unknown,fraud,3705.098998,2760.137284
2245.724021,Online,03-03-2024 13:27,5571900805,unknown,fraud,3283.955848,1038.231827
3834.072593,card,31-01-2024 19:34,3.51168E+15,"Chaudry, Datta and Gola",legitimate,5656.724711,1822.652117
5143.279069,Branch,05-01-2024 14:41,9925062566,unknown,fraud,7504.798399,2361.51933
361.5987816,card,16-03-2024 05:57,2.13113E+14,Hans PLC,legitimate,2522.820153,2161.221372
3254.433961,card,22-01-2024 11:33,4.87007E+18,"Bora, Malhotra and Kuruvilla",legitimate,3562.669333,308.2353721
4646.847988,card,29-02-2024 05:25,4.03002E+15,"Bora, Ranganathan and Kamdar",fraud,7819.871493,3173.023506
4986.111145,Online,07-03-2024 00:30,1171707857,unknown,legitimate,5466.525037,480.4138918
1673.19086,Branch,16-03-2024 00:56,2636795391,unknown,fraud,11519.41785,9846.226994
5253.383989,Branch,08-01-2024 13:12,5959590808,unknown,legitimate,11745.9164,6492.532413
8242.55758,Branch,09-01-2024 09:06,2808230528,unknown,fraud,13669.42633,5426.868752
950.6142654,card,20-01-2024 20:44,4.15243E+18,"Thaker, Ahuja and Sahota",legitimate,4056.099915,3105.485649
519.9807522,Online,17-01-2024 05:41,6160050308,unknown,legitimate,3617.001586,3097.020834
1652.07816,card,14-01-2024 21:48,6.0115E+15,Sur Group,legitimate,3678.996909,2026.91875
8417.069977,Mobile,27-01-2024 02:33,5078771058,unknown,legitimate,13996.62365,5579.553675
4535.264221,card,27-01-2024 20:19,4.90841E+18,"Jani, Guha and Chokshi",legitimate,7532.199676,2996.935455
3211.482609,card,07-03-2024 08:45,2.29681E+15,Ramanathan-Agate,legitimate,5355.343693,2143.861084
1568.59769,Mobile,11-03-2024 18:25,861095127,unknown,fraud,7866.587051,6297.989361
3304.42444,Mobile,27-01-2024 14:30,2828843287,unknown,fraud,9992.967587,6688.543147
3902.439954,card,11-02-2024 22:54,2.13155E+14,Bajwa Ltd,legitimate,4046.240805,143.8008511
3753.624915,Online,18-01-2024 01:48,4514191550,unknown,legitimate,9149.175371,5395.550455
3319.590843,Online,12-03-2024 01:09,2647997006,unknown,legitimate,4107.72768,788.1368373
187.7465226,Branch,23-01-2024 08:43,3933478371,unknown,legitimate,2145.095309,1957.348787
7717.544051,Mobile,11-03-2024 17:25,3654998849,unknown,legitimate,16507.81156,8790.267506
1900.067175,Branch,21-01-2024 03:31,756779434,unknown,fraud,7953.798337,6053.731161
1644.345751,Online,08-03-2024 23:54,4555464299,unknown,fraud,2539.68073,895.334979
3381.557882,card,21-02-2024 18:22,4.13298E+15,Kar Group,legitimate,5609.657603,2228.099721
3692.787746,card,15-01-2024 01:45,3.55798E+15,Tandon LLC,fraud,6493.66674,2800.878994
4072.487171,card,09-03-2024 05:43,3.53954E+15,Sachdev PLC,legitimate,6767.216767,2694.729596
1786.303666,card,02-02-2024 02:58,4.83815E+18,"Tak, Majumdar and Gade",fraud,2292.669695,506.3660281
2390.147129,card,10-01-2024 08:09,4.50371E+18,"Sarma, Vala and Kumer",legitimate,4760.127028,2369.979899
7660.553467,Online,02-02-2024 07:39,4045723564,unknown,legitimate,13404.81052,5744.257051
3900.523092,Branch,29-01-2024 11:31,5334594446,unknown,fraud,13327.73367,9427.210575
7093.082768,Online,04-03-2024 08:29,3062441955,unknown,legitimate,12676.10166,5583.018893
1236.778738,card,14-02-2024 09:57,1.80046E+14,Chand-Swaminathan,legitimate,5557.190016,4320.411278
1365.870819,card,10-02-2024 11:17,6.5077E+15,Brar PLC,legitimate,4021.678532,2655.807713
5696.76952,Mobile,18-02-2024 02:55,243985747,unknown,fraud,10722.76345,5025.993927
1394.101504,Online,14-01-2024 22:53,7969850231,unknown,legitimate,4643.917881,3249.816377
588.186607,card,24-02-2024 12:33,6.59971E+15,"Swamy, Dhingra and Khatri",fraud,2527.642745,1939.456138
40.17474549,card,28-01-2024 02:09,3.71421E+14,Guha Inc,legitimate,1951.674858,1911.500112
882.1586115,card,01-02-2024 14:19,1.80001E+14,"Gopal, Ramaswamy and Bala",legitimate,2445.073355,1562.914743
3546.146372,Branch,20-02-2024 01:32,5784077288,unknown,legitimate,3745.850607,199.7042348
291.3435461,Branch,05-03-2024 23:25,2522485236,unknown,legitimate,3909.857073,3618.513527
7049.472085,Branch,01-01-2024 03:22,1535595451,unknown,fraud,14087.56991,7038.09783
1953.055001,card,07-02-2024 11:57,5.02039E+11,Kamdar LLC,legitimate,4788.454101,2835.3991
2819.842103,Branch,18-01-2024 06:17,1004214265,unknown,legitimate,10934.75608,8114.913981
1453.331412,card,25-01-2024 16:05,4.66794E+12,"Bora, Dixit and Chakrabarti",fraud,2532.826944,1079.495532
6745.58117,Online,11-03-2024 02:13,9089593848,unknown,legitimate,16233.84404,9488.262866
2890.161514,card,18-02-2024 11:35,4.77786E+15,Gill-Dada,legitimate,3463.548538,573.3870232
2341.63237,card,27-02-2024 06:46,3.48308E+14,"Grewal, Master and Sanghvi",legitimate,5824.463733,3482.831363
4027.544852,card,24-02-2024 02:06,3.78039E+14,Mandal and Sons,legitimate,8592.208429,4564.663577
4828.503845,card,02-02-2024 05:36,3.54676E+15,Chandra Group,fraud,5877.827825,1049.32398
1495.274885,card,29-02-2024 22:15,6.55662E+15,Deep-Rastogi,legitimate,5057.717042,3562.442157
4144.061804,card,27-02-2024 12:12,4.35588E+15,Shenoy PLC,fraud,8905.048467,4760.986663
719.0103279,Mobile,22-02-2024 22:05,8401845163,unknown,legitimate,8066.78306,7347.772732
4564.875994,card,29-01-2024 07:38,4.33086E+18,"Yohannan, Sathe and Hora",legitimate,5640.22799,1075.351996
2406.115741,card,26-01-2024 13:03,3.58209E+15,Subramanian-Kade,legitimate,3013.556036,607.4402949
856.9448586,card,30-01-2024 23:10,4.81325E+15,Sinha-D’Alia,legitimate,4948.661448,4091.716589
4396.104712,card,03-03-2024 16:58,3.4243E+14,Ram-Sibal,fraud,6670.646122,2274.541409
8301.846065,Branch,13-02-2024 21:44,4020932921,unknown,legitimate,18139.90712,9838.061057
4626.989104,card,10-02-2024 00:41,4.44809E+18,Vora-Sura,fraud,8250.95063,3623.961526
1016.120327,card,03-01-2024 15:07,4.87288E+18,Ganesan-Khanna,fraud,5929.115688,4912.995361
4284.294224,card,12-02-2024 10:07,3.00341E+13,"Chawla, Sachar and Dhillon",legitimate,6621.192181,2336.897958
5531.025309,Branch,08-02-2024 08:41,1392336502,unknown,legitimate,10808.54231,5277.517
1478.615301,Online,14-01-2024 14:58,6628322889,unknown,legitimate,10893.98261,9415.367313
3446.152053,Branch,11-01-2024 21:03,1476456492,unknown,fraud,7529.016437,4082.864385
3493.826953,card,08-02-2024 11:22,4.67185E+15,Gopal-Sekhon,fraud,6427.975572,2934.148619
4576.153055,card,27-02-2024 09:24,4.50067E+15,Sanghvi Inc,legitimate,4769.75374,193.6006842
3365.811241,card,09-02-2024 12:33,5.16647E+15,Borra and Sons,legitimate,5050.183765,1684.372524
4540.114184,card,06-03-2024 01:19,3.57321E+15,Som and Sons,legitimate,7161.623171,2621.508987
1814.085537,card,04-01-2024 10:35,5.71102E+11,Bhatt-Sagar,legitimate,5165.375648,3351.290111
9417.096044,Branch,06-01-2024 13:44,7741189018,unknown,legitimate,10068.25691,651.160868
1278.194928,card,01-03-2024 23:27,3.03017E+13,Das Group,legitimate,4711.533025,3433.338097
914.3530002,card,25-01-2024 02:04,4.73727E+15,Kashyap Inc,fraud,3136.326071,2221.97307
1291.315073,card,07-03-2024 17:05,3.03309E+13,"Subramaniam, Kala and Deep",fraud,4526.157187,3234.842114
819.5446949,card,21-02-2024 08:01,3.47364E+14,Dua and Sons,fraud,3685.039241,2865.494546
2686.687812,card,20-01-2024 23:51,4.1364E+15,Trivedi-Badal,legitimate,6702.017201,4015.329389
1999.486515,Branch,23-02-2024 03:39,621350854,unknown,fraud,11703.12543,9703.638916
1493.21666,card,27-01-2024 21:46,3.57745E+15,Varma Inc,fraud,3393.839734,1900.623074
2442.281679,card,04-01-2024 17:50,3.73496E+14,Kuruvilla-Dani,fraud,4044.751573,1602.469894
6378.007169,Mobile,03-03-2024 20:59,7574273776,unknown,fraud,6697.081046,319.0738768
4738.96325,card,17-02-2024 22:47,4.24461E+15,"Barman, Bandi and Deol",fraud,9695.529326,4956.566076
9156.974421,Mobile,28-02-2024 06:55,5067163273,unknown,fraud,18650.54822,9493.573801
3840.608216,Mobile,20-02-2024 12:00,3986700609,unknown,legitimate,8293.199983,4452.591767
3767.673818,Online,20-02-2024 00:08,2419964774,unknown,fraud,11827.49943,8059.825616
9091.832271,Online,07-02-2024 18:06,3599818963,unknown,fraud,17910.45005,8818.617779
3807.578573,card,09-01-2024 07:05,6.50207E+15,"Chadha, Keer and Sami",fraud,5450.681788,1643.103215
4521.527166,card,17-01-2024 12:20,6.01188E+15,Manda and Sons,legitimate,6774.433158,2252.905992
4306.023344,Online,11-03-2024 20:23,6458064894,unknown,legitimate,11255.6457,6949.622357
2619.365183,Branch,24-01-2024 23:05,2770435293,unknown,legitimate,11512.44572,8893.080534
2850.458758,card,09-02-2024 17:34,3.77063E+14,Chakraborty and Sons,legitimate,5789.610518,2939.151759
370.8592115,card,11-02-2024 10:05,3.75935E+14,Soni-Choudhary,fraud,3239.563351,2868.70414
3007.952825,card,15-02-2024 00:42,4.59355E+18,Raj-Bhat,legitimate,7987.222378,4979.269553
1168.741349,card,31-01-2024 14:56,2.24189E+15,"Baria, Sule and Chatterjee",fraud,4188.653578,3019.912229
1708.53165,card,25-01-2024 21:56,4.65589E+15,Thakur-Dua,fraud,3399.803334,1691.271684
6755.281804,Mobile,19-01-2024 16:29,9459709968,unknown,legitimate,12022.43795,5267.156144
198.1158854,Branch,03-01-2024 10:56,7176813271,unknown,legitimate,8336.796779,8138.680894
1751.915997,Mobile,04-02-2024 17:25,1269819580,unknown,legitimate,11415.87171,9663.955714
2825.353313,Online,07-01-2024 12:39,5350604536,unknown,legitimate,11290.25973,8464.906416
4113.682244,card,05-01-2024 14:03,6.51697E+15,Karpe-Gole,legitimate,4620.365193,506.6829489
1486.831751,Branch,27-02-2024 19:07,9948382120,unknown,fraud,6502.674905,5015.843155
5262.450423,Online,03-02-2024 02:09,7339083868,unknown,legitimate,14851.10895,9588.658529
2103.04549,card,13-03-2024 13:17,3.00721E+13,"Sarraf, Bhat and Iyer",legitimate,4786.826409,2683.780919
5324.24098,Online,16-03-2024 00:17,3060797864,unknown,fraud,12745.53288,7421.291899
1980.367751,Online,04-02-2024 07:07,3110245093,unknown,legitimate,9314.020672,7333.652921
7625.593205,Online,09-03-2024 02:47,8554751343,unknown,legitimate,12741.80592,5116.212713
8097.674825,Mobile,31-01-2024 11:15,5366354181,unknown,fraud,11720.54935,3622.874521
654.5054816,card,15-01-2024 22:48,4.21423E+15,"Chadha, Karpe and Vala",fraud,1109.297514,454.7920319
4329.229957,card,14-03-2024 21:34,6.5516E+15,"Raval, Subramaniam and Krishnan",fraud,7763.263758,3434.033801
3200.480255,card,28-01-2024 16:44,6.76228E+11,Kulkarni and Sons,legitimate,5683.845522,2483.365268
2367.741841,card,20-01-2024 14:21,4.4443E+18,Chadha-Vohra,fraud,6269.360934,3901.619093
2126.867826,card,30-01-2024 14:34,5.68612E+11,Kalita-Char,fraud,7023.240912,4896.373086
1472.807174,card,11-02-2024 01:22,3.72941E+14,Kulkarni-Gade,fraud,6260.944536,4788.137362
2988.584346,card,03-01-2024 09:00,6.39082E+11,Kala-Swaminathan,legitimate,6139.10354,3150.519194
3783.706419,card,26-01-2024 10:42,2.63902E+15,Kalita Group,legitimate,4708.953732,925.2473129
4531.966912,Online,27-01-2024 10:10,7695557120,unknown,legitimate,5446.672968,914.7060561
465.5205172,card,12-01-2024 17:07,3.51493E+15,Acharya-Chakrabarti,fraud,1486.588425,1021.067907
6400.65947,Mobile,10-03-2024 04:06,6512548,unknown,fraud,11368.61395,4967.954478
8734.026699,Branch,09-01-2024 06:35,126856227,unknown,fraud,9804.280306,1070.253607
4311.452267,card,28-01-2024 00:42,6.5564E+15,Basu Ltd,fraud,8019.468463,3708.016197
4559.807711,card,13-02-2024 04:47,3.04483E+13,Kapoor and Sons,legitimate,4893.208741,333.40103
526.6910786,Mobile,11-03-2024 21:22,3748591923,unknown,legitimate,3634.841529,3108.150451
3930.401574,card,13-03-2024 12:34,1.80056E+14,Madan Group,fraud,8709.188199,4778.786624
3982.956155,Branch,16-02-2024 22:23,2865541692,unknown,legitimate,5997.404393,2014.448238
1187.644826,Online,29-01-2024 09:22,907392553,unknown,legitimate,2249.575177,1061.930351
2557.05812,card,26-02-2024 10:32,5.88527E+11,"Yohannan, Kapoor and Sengupta",fraud,6143.049753,3585.991633
6807.668448,Online,04-03-2024 03:35,1784305562,unknown,legitimate,10861.68239,4054.013946
3276.706927,card,21-02-2024 11:39,2.13182E+14,Hegde-Chatterjee,legitimate,4713.650718,1436.943791
258.4071976,card,28-01-2024 17:15,4.85936E+15,Dhawan-Edwin,legitimate,4717.187754,4458.780557
9965.610457,Online,26-02-2024 02:25,6386223639,unknown,legitimate,18150.15345,8184.542991
815.6239533,card,02-02-2024 08:51,3.59318E+15,Mani-Ravel,legitimate,4069.968169,3254.344216
7070.389704,Mobile,06-01-2024 04:54,909898580,unknown,fraud,9642.225545,2571.835841
3162.294867,card,07-01-2024 08:52,5.89439E+11,"Dalal, Jha and Bath",legitimate,3896.901184,734.6063167
204.5068101,card,10-03-2024 15:53,3.57046E+15,"Dutta, Shroff and Desai",legitimate,4730.356181,4525.849371
1198.242968,card,06-01-2024 01:32,4.83923E+18,Agrawal Group,legitimate,2941.15637,1742.913402
716.5037482,Mobile,10-02-2024 10:13,3743274657,unknown,fraud,6115.505821,5399.002073
4190.40792,Mobile,13-02-2024 02:32,3779896242,unknown,legitimate,14093.14828,9902.740357
1775.407902,card,12-02-2024 10:13,3.57688E+15,Setty-Bhatnagar,legitimate,5219.665833,3444.25793
1295.837614,card,13-01-2024 19:26,3.53469E+15,"Konda, Chakraborty and Lad",fraud,2506.655233,1210.817619
1399.058723,card,24-02-2024 19:18,3.40416E+14,Chauhan-Sachar,legitimate,4974.156708,3575.097985
7698.919522,Branch,10-03-2024 15:52,5585843934,unknown,legitimate,12879.98139,5181.061864
9404.338024,Branch,07-01-2024 11:16,9030985952,unknown,fraud,13450.81794,4046.479915
4645.009154,card,26-01-2024 04:14,3.62152E+13,Brar PLC,legitimate,9583.062004,4938.05285
1103.153357,card,05-01-2024 10:29,2.13195E+14,Sodhi LLC,fraud,2860.153047,1756.99969
2926.870135,card,06-01-2024 01:59,5.03862E+11,"Khurana, Chahal and Tak",legitimate,6005.956904,3079.086768
1069.572162,card,01-03-2024 15:31,2.28717E+15,Cheema PLC,fraud,1636.433174,566.8610113
1237.329065,card,14-02-2024 10:56,3.4357E+14,"Kade, Ram and Chahal",fraud,5504.314906,4266.985841
7354.735293,Mobile,19-02-2024 06:20,319602962,unknown,fraud,13072.84548,5718.11019
8637.400717,Mobile,24-02-2024 01:10,4800086978,unknown,fraud,15128.88143,6491.480717
1175.702678,card,30-01-2024 04:09,4.17884E+12,"Deshmukh, Sastry and Goswami",fraud,3474.892782,2299.190105
66.65468739,card,16-03-2024 00:23,2.13159E+14,"Dara, Guha and Taneja",fraud,4668.369868,4601.715181
4020.986404,card,03-02-2024 18:09,3.75446E+14,"Dar, Dhillon and Reddy",legitimate,5608.082366,1587.095963
7122.276202,Mobile,19-02-2024 23:22,1717292657,unknown,legitimate,9033.223786,1910.947584
2558.997727,Branch,06-02-2024 21:10,5497754173,unknown,legitimate,9388.429249,6829.431523
7229.558863,Mobile,03-03-2024 05:08,9744918184,unknown,legitimate,14503.18988,7273.631017
4896.777553,Online,01-01-2024 00:25,4767030090,unknown,fraud,6345.672493,1448.894939
3756.846628,card,14-03-2024 07:31,4.28823E+15,Srivastava Ltd,fraud,4836.205372,1079.358743
387.1622331,card,28-01-2024 01:53,4.70737E+12,Sangha-Hari,legitimate,4147.799893,3760.63766
1157.32697,Branch,19-01-2024 21:32,3820028211,unknown,legitimate,6950.436402,5793.109432
9365.778758,Online,04-01-2024 15:00,8973457304,unknown,legitimate,13976.38086,4610.602102
4343.363524,card,08-01-2024 17:21,3.01531E+13,Cheema Group,legitimate,4399.146745,55.78322082
2073.447486,card,06-03-2024 11:46,3.70389E+14,Edwin-Bose,legitimate,4814.205236,2740.75775
5457.026866,Branch,12-01-2024 08:09,1291831283,unknown,legitimate,13473.84316,8016.816295
859.9048127,Online,18-02-2024 12:06,8759910764,unknown,legitimate,5909.679736,5049.774923
9660.897377,Branch,23-02-2024 22:39,3157744284,unknown,legitimate,16873.52546,7212.628085
3741.081279,Mobile,13-01-2024 08:45,8532053463,unknown,legitimate,11678.86276,7937.781482
790.6208429,card,05-03-2024 02:29,4.00636E+15,Sarraf-Sarkar,fraud,5026.016025,4235.395182
2508.091466,card,11-02-2024 02:12,4.92333E+15,Zacharia-Walla,legitimate,5614.226653,3106.135186
4387.230699,card,11-02-2024 20:59,6.01169E+15,Hayer PLC,fraud,5317.553892,930.3231929
6124.42,Mobile,23-01-2024 12:38,2622847886,unknown,fraud,11372.61351,5248.193508
6442.090317,Mobile,02-02-2024 20:08,1776197746,unknown,legitimate,11344.30297,4902.212657
6751.738162,Mobile,15-01-2024 11:11,2605105436,unknown,fraud,12863.30972,6111.571558
4270.355728,Online,12-01-2024 15:12,9220381879,unknown,fraud,13234.77878,8964.42305
6360.674111,Online,17-01-2024 11:42,6094496797,unknown,legitimate,15197.91232,8837.238213
5399.570301,Branch,12-02-2024 07:44,8838559900,unknown,fraud,9250.160203,3850.589902
1982.274787,Mobile,08-03-2024 23:42,8836169988,unknown,legitimate,7235.493203,5253.218417
163.22013,Branch,15-03-2024 01:48,3988258185,unknown,fraud,909.3930553,746.1729253
6387.427144,Branch,15-03-2024 01:35,6786405176,unknown,fraud,9550.808606,3163.381463
4944.98612,Mobile,03-02-2024 05:13,492404796,unknown,legitimate,6352.447547,1407.461427
3341.290994,card,03-03-2024 12:17,4.59843E+15,Hora-Dayal,fraud,5334.927416,1993.636422
2227.635107,Online,15-03-2024 04:47,137309421,unknown,legitimate,5684.495906,3456.860799
1829.322704,card,02-02-2024 10:14,2.70723E+15,Kakar Group,fraud,4326.128796,2496.806092
55.18026629,card,09-01-2024 04:46,4.44566E+15,Mann-Goda,legitimate,3043.60791,2988.427644
3777.659224,card,04-03-2024 11:03,3.04117E+13,Doctor-Cherian,fraud,7856.548345,4078.88912
249.5957737,Online,15-02-2024 01:32,2706552630,unknown,legitimate,9971.648826,9722.053052
9503.019142,Mobile,27-01-2024 05:40,6815517778,unknown,fraud,12752.92879,3249.909646
1101.361904,card,20-01-2024 06:44,2.27719E+15,Shanker-Chand,legitimate,4920.426687,3819.064784
3655.946046,card,02-01-2024 12:01,2.29289E+15,"Mand, Bhargava and Devi",fraud,7525.745222,3869.799176
953.4974924,card,14-01-2024 07:56,4.59473E+15,"Mane, Arya and Sekhon",legitimate,2250.016683,1296.519191
8007.270497,Branch,16-03-2024 22:39,5513749021,unknown,fraud,15766.37971,7759.109211
540.0069997,card,10-02-2024 16:55,6.57519E+15,Tiwari Inc,legitimate,1282.042873,742.0358734
3904.822321,card,04-02-2024 11:22,4.26289E+15,"Upadhyay, Bhat and Kala",fraud,8769.1585,4864.336179
2515.497469,Mobile,12-01-2024 04:26,5283351444,unknown,fraud,10269.66862,7754.171148
5472.691223,Online,24-02-2024 17:12,2889179425,unknown,fraud,15244.31225,9771.621026
4380.765576,card,18-02-2024 22:32,3.44585E+14,"Thakkar, Magar and Sheth",legitimate,8963.176799,4582.411224
1032.357558,card,28-01-2024 16:37,2.38665E+15,Kaul-Buch,fraud,5858.468795,4826.111237
9543.892912,Online,24-02-2024 04:14,6036908880,unknown,fraud,12123.92643,2580.033515
3954.643873,card,13-03-2024 16:19,3.4306E+14,Iyer-Dugar,fraud,6406.757784,2452.11391
1252.553593,card,19-01-2024 19:19,3.44629E+14,Iyengar-Gole,legitimate,5502.639018,4250.085425
3404.336618,card,17-02-2024 07:04,4.547E+15,Sheth-Sehgal,fraud,4486.085821,1081.749203
3571.164813,card,04-02-2024 00:34,3.59558E+15,Agarwal PLC,legitimate,6813.730715,3242.565902
4019.778539,Online,09-01-2024 16:10,4373916228,unknown,legitimate,7142.775353,3122.996814
3933.528215,card,28-01-2024 11:44,3.56975E+15,Dave Ltd,fraud,7158.979657,3225.451442
3569.091488,card,08-03-2024 21:22,3.50957E+15,Sachdeva LLC,fraud,7385.287896,3816.196407
4815.005107,card,23-01-2024 02:23,3.56969E+15,Soni Group,fraud,7586.694819,2771.689711
6834.255014,Mobile,06-01-2024 12:15,401287185,unknown,fraud,13103.55638,6269.301362
3542.097135,card,28-01-2024 23:50,3.76391E+14,Dhar-Bhandari,fraud,7950.656271,4408.559136
7146.055777,Online,18-01-2024 21:06,1901029063,unknown,legitimate,11568.53994,4422.484166
8437.437229,Online,16-02-2024 16:34,8697710063,unknown,legitimate,15921.49319,7484.05596
