amount_transferred,mode_of_transaction,date_and_time,account_number,place_of_transaction,label,amount_before_transaction,amount_after_transaction
7448.306553,Online,24-01-2024 05:40,8816047188,Aurangabad,legitimate,13529.9408,6081.634251
4988.576404,Online,01-03-2024 17:26,8577453550,Raipur,fraud,13799.11168,8810.535276
7521.553134,Online,17-02-2024 05:14,7213602187,Ramagundam,fraud,10835.69968,3314.146545
2343.898382,Mobile,16-03-2024 03:30,1520925827,Baranagar,fraud,6366.630075,4022.731693
7281.178842,Mobile,22-02-2024 05:29,37779640,Begusarai,legitimate,11406.77147,4125.592624
5225.34527,Mobile,02-03-2024 02:01,5904487056,Karnal,fraud,10877.38745,5652.042184
2049.564474,Mobile,11-03-2024 17:12,1539653271,Phagwara,legitimate,4410.813194,2361.24872
2684.38041,Online,25-02-2024 03:37,8546786373,Ramgarh,legitimate,10924.27085,8239.890438
7001.920552,Branch,12-03-2024 20:29,5075261386,Danapur,legitimate,10028.3831,3026.462547
3738.590781,Mobile,22-01-2024 05:08,9200983362,Pimpri-Chinchwad,fraud,10821.68142,7083.09064
5879.350527,Mobile,10-03-2024 15:38,7868675009,North Dumdum,legitimate,11060.18637,5180.835844
7825.61848,Online,20-01-2024 19:29,5811371890,Dhanbad,legitimate,13726.00475,5900.386273
6509.99967,Mobile,20-02-2024 00:10,8485135877,Guntur,fraud,8388.126185,1878.126514
5512.304386,Branch,26-01-2024 16:14,1061385953,Nellore,fraud,12889.03405,7376.729662
7633.808524,Mobile,22-02-2024 00:28,7461988384,Khammam,fraud,9601.151663,1967.343139
8509.519422,Online,23-01-2024 04:17,4387081829,Rourkela,legitimate,9732.908434,1223.389013
3540.436074,Branch,19-01-2024 05:17,9540649640,Agartala,legitimate,9052.563123,5512.127049
9063.281567,Mobile,25-01-2024 23:15,8085805369,Pali,fraud,16185.32322,7122.041655
8719.815709,Branch,02-03-2024 13:41,8764447435,Begusarai,legitimate,9315.17049,595.3547807
4448.184952,Branch,25-02-2024 07:39,6245786340,Bareilly,legitimate,5235.19857,787.0136179
3167.088066,Online,19-02-2024 15:31,7525666300,Karimnagar,legitimate,11213.61178,8046.523711
727.4122077,Mobile,12-03-2024 07:06,4772457912,Eluru,fraud,8836.835933,8109.423725
8198.346183,Online,02-03-2024 06:10,787027655,Bareilly,fraud,10726.86288,2528.516699
7442.250373,Branch,04-02-2024 05:20,7490166686,Medininagar,legitimate,13633.00958,6190.759208
9634.839605,Online,28-01-2024 05:43,5625534697,Gandhidham,fraud,14122.32235,4487.482744
6310.556457,Branch,18-02-2024 10:32,3135211814,Hajipur,legitimate,12674.24727,6363.69081
8463.353958,Branch,03-01-2024 12:50,3656389436,Anantapur,fraud,17105.85887,8642.504913
5083.830981,Branch,02-02-2024 22:42,2697777510,Mahbubnagar,fraud,5974.409585,890.5786034
9914.146225,Branch,02-01-2024 18:34,8564264249,New Delhi,legitimate,17716.19204,7802.045817
1710.727464,Online,08-03-2024 06:46,9768892260,Tadepalligudem,legitimate,6691.715598,4980.988135
4055.235967,Branch,28-02-2024 16:57,728588252,Nellore,legitimate,9740.092711,5684.856743
9448.238242,Branch,24-02-2024 17:29,5712175002,Jorhat,fraud,16022.15871,6573.920464
9775.071332,Online,02-03-2024 05:40,2991393967,Serampore,legitimate,19009.04051,9233.969176
2831.634674,Online,22-01-2024 16:24,4379452058,Farrukhabad,legitimate,3493.162215,661.5275402
7349.026375,Branch,10-03-2024 01:21,4327522262,Tirupati,fraud,7740.842261,391.815886
1851.279813,Online,05-03-2024 04:41,7777037882,Morena,legitimate,3716.07145,1864.791637
3538.69893,Mobile,13-03-2024 21:36,1848586226,Bhind,fraud,13404.53142,9865.832488
8275.585831,Online,04-03-2024 17:01,6655651296,Kishanganj,fraud,15454.84187,7179.256037
8949.536572,Mobile,07-01-2024 12:21,9563437592,Pune,fraud,15134.48365,6184.947079
8103.216815,Online,20-02-2024 14:41,4384234730,Singrauli,legitimate,8668.903444,565.6866288
4235.891143,Online,16-03-2024 00:41,1256165596,Srikakulam,fraud,13039.08236,8803.191217
2037.555137,Online,18-01-2024 05:54,4384202121,Danapur,legitimate,10183.84798,8146.292848
7634.176235,Online,18-01-2024 21:20,1618942769,Dewas,fraud,14315.69667,6681.520434
5462.178725,Branch,28-02-2024 20:15,2529855146,Sagar,fraud,8919.573798,3457.395073
1605.280818,Online,06-01-2024 10:05,7381228497,Jabalpur,legitimate,2403.279878,797.9990601
7569.974453,Mobile,13-02-2024 18:49,8147830480,Gangtok,fraud,13412.35548,5842.38103
6668.88358,Branch,26-01-2024 04:59,8716137766,Jorhat,legitimate,13893.85984,7224.976257
3623.981957,Branch,10-01-2024 18:14,528328545,Hospet,legitimate,4656.961427,1032.97947
4637.176351,Online,09-01-2024 15:37,5996045093,Chinsurah,fraud,11011.47618,6374.299832
4599.956541,Branch,25-02-2024 11:56,7748601701,Latur,fraud,7534.980613,2935.024072
5760.546285,Mobile,14-01-2024 20:19,176622745,Rohtak,legitimate,13426.56408,7666.01779
1233.427617,Online,02-03-2024 21:32,205375132,Saharsa,legitimate,6675.624538,5442.196921
1130.685529,Branch,06-02-2024 00:35,6515877161,Kadapa,fraud,2508.149728,1377.464199
421.1901159,Mobile,21-01-2024 12:49,4474300905,Bhubaneswar,legitimate,5733.732648,5312.542533
8459.135119,Online,07-03-2024 11:47,7356122892,Durg,fraud,12476.93007,4017.794947
7873.242018,Online,11-03-2024 17:08,2929703791,Mysore,fraud,9758.766104,1885.524086
5617.637979,Mobile,09-03-2024 06:17,4183604114,Jabalpur,legitimate,14048.64365,8431.005668
219.8739048,Mobile,12-01-2024 13:20,1281380638,Ulhasnagar,fraud,429.055545,209.1816401
6492.677929,Mobile,12-01-2024 22:34,6645775577,Durgapur,legitimate,9682.74787,3190.069941
3011.267876,Mobile,16-01-2024 17:58,5264833222,Pune,legitimate,3235.958753,224.6908779
2104.557546,Branch,06-03-2024 09:40,4972835625,Salem,fraud,3155.026316,1050.46877
786.6768787,Branch,23-01-2024 12:55,6538051716,Phagwara,fraud,3827.929448,3041.25257
7604.600168,Mobile,25-01-2024 13:14,3670161944,Bardhaman,legitimate,8241.884903,637.2847354
6604.601933,Branch,31-01-2024 08:58,9111056164,Indore,legitimate,12611.2442,6006.64227
2795.842533,Online,03-03-2024 22:21,5422789300,Navi Mumbai,fraud,3755.785322,959.9427891
4474.153678,Online,09-03-2024 13:53,1653831345,Sikar,legitimate,11521.11865,7046.964977
4851.394464,Branch,12-03-2024 11:42,4218473078,Arrah,fraud,5472.551379,621.156915
969.1035469,Branch,06-03-2024 07:59,6175027723,Malda,legitimate,1656.261605,687.1580585
1713.889227,Online,28-01-2024 01:04,9309505381,Raiganj,legitimate,4836.615627,3122.7264
4929.755035,Online,04-03-2024 15:02,3111198416,Udupi,fraud,13905.81313,8976.058097
3631.857934,Mobile,21-01-2024 05:55,6421467377,Vijayawada,fraud,10081.6511,6449.793162
8037.108022,Branch,02-02-2024 02:30,2908696839,Bardhaman,fraud,15761.40781,7724.29979
9599.808779,Branch,28-01-2024 14:26,4381566714,Munger,fraud,11101.17466,1501.365884
9434.806069,Branch,10-03-2024 04:35,9180358967,Tirupati,fraud,17792.64786,8357.841789
650.4946646,Online,19-02-2024 10:45,6122137995,Karnal,legitimate,831.1425218,180.6478571
9442.645769,Branch,12-02-2024 23:13,5204072834,Ranchi,legitimate,11651.91354,2209.267772
4038.582592,Mobile,08-02-2024 02:44,446641916,Baranagar,legitimate,10237.89657,6199.313979
6293.942815,Online,14-01-2024 18:09,1176185571,Machilipatnam,legitimate,10108.88226,3814.939445
1874.607232,Online,06-02-2024 01:06,5099228427,Chapra,legitimate,11718.12181,9843.514578
2749.1675,Branch,11-02-2024 17:18,6857974849,Cuttack,legitimate,3149.526043,400.3585435
3883.180801,Mobile,03-02-2024 21:04,3935413233,Bhimavaram,legitimate,13869.30266,9986.121863
6074.527899,Online,26-01-2024 02:35,6180840716,Aligarh,fraud,12348.44344,6273.915545
8164.28973,Mobile,13-01-2024 08:57,6297435095,Raebareli,fraud,13795.48898,5631.199247
9583.664013,Mobile,04-03-2024 18:29,6817648835,Nellore,legitimate,10272.83719,689.1731814
7103.2303,Branch,29-01-2024 21:52,6393629245,Dharmavaram,legitimate,9909.186179,2805.955879
8888.271409,Branch,10-02-2024 19:29,2743363798,Mumbai,fraud,18142.43202,9254.160614
3207.367418,Branch,22-02-2024 13:34,5894949400,Bardhaman,legitimate,6814.402849,3607.035432
4525.849884,Branch,29-02-2024 13:46,4014181177,Bhiwani,fraud,11176.21657,6650.366685
7567.057771,Online,02-03-2024 14:01,1355916507,Bhatpara,legitimate,17562.07164,9995.013869
3577.071935,Online,22-02-2024 15:28,303575656,Bhatpara,legitimate,6281.462102,2704.390167
2544.915553,Branch,01-01-2024 17:34,4602795375,Mira-Bhayandar,legitimate,8348.116255,5803.200702
6980.01578,Branch,15-03-2024 15:27,7313511884,Tiruchirappalli,fraud,13974.74993,6994.734148
4775.589861,Branch,06-02-2024 09:14,6814935187,Hospet,legitimate,6505.399602,1729.809741
696.6471639,Online,26-02-2024 09:03,5505909164,Etawah,fraud,2268.505544,1571.858381
881.5000892,Branch,07-03-2024 07:35,9867326434,Khora ,legitimate,5498.948415,4617.448325
9571.532296,Online,04-01-2024 22:08,1805521042,Amroha,legitimate,13491.07626,3919.543965
2070.022176,Branch,15-03-2024 00:16,6628207850,Thanjavur,legitimate,9240.755001,7170.732825
3319.590843,Online,12-03-2024 01:09,2647997006,Meerut,legitimate,4107.72768,788.1368373
2167.426261,Branch,10-03-2024 02:10,7848926422,Bhusawal,legitimate,11891.87584,9724.449575
9062.971355,Mobile,31-01-2024 19:08,5539935866,Ramagundam,fraud,9304.313474,241.3421187
8873.199544,Online,05-03-2024 15:05,6416794465,Ballia,legitimate,14926.23611,6053.036561
1697.49173,Mobile,10-02-2024 19:42,4863566557,Surendranagar Dudhrej,legitimate,7367.55443,5670.062699
3448.848309,Online,22-02-2024 21:48,5367915901,Thane,fraud,4882.534045,1433.685736
6953.537989,Branch,11-02-2024 19:47,7940253652,Lucknow,fraud,8547.606218,1594.068229
4199.996575,Online,13-02-2024 12:45,5431609060,Haridwar,legitimate,12147.5037,7947.507129
1933.436122,Online,03-03-2024 05:28,5149276706,Jehanabad,fraud,10820.30446,8886.868338
2583.703089,Branch,24-01-2024 23:24,3205007995,Aurangabad,legitimate,5485.571051,2901.867962
8061.239093,Mobile,07-02-2024 07:36,8248340036,Ballia,legitimate,12497.08234,4435.843243
1896.210807,Mobile,24-01-2024 11:30,6531247848,Sambhal,fraud,5510.661714,3614.450906
5599.940742,Mobile,04-01-2024 12:25,7768179593,Bhagalpur,legitimate,6418.15617,818.2154286
2236.628172,Mobile,21-02-2024 08:20,824594616,Proddatur,fraud,9001.350208,6764.722036
3181.946222,Online,12-03-2024 20:37,3835544791,Ambala,fraud,11451.35628,8269.410055
3133.684945,Mobile,18-01-2024 17:16,7916774423,Raebareli,legitimate,6251.990583,3118.305638
4190.40792,Mobile,13-02-2024 02:32,3779896242,Buxar,legitimate,14093.14828,9902.740357
3335.267588,Mobile,12-03-2024 03:18,1055166234,Phagwara,legitimate,4186.198005,850.9304171
4716.364188,Branch,29-01-2024 19:54,2591887723,Amaravati,legitimate,11368.09225,6651.728067
1107.856461,Branch,26-01-2024 08:32,4002509045,Siliguri,legitimate,5645.313805,4537.457344
7591.628654,Mobile,09-03-2024 09:19,9484021228,Bokaro,legitimate,12112.98747,4521.358821
1179.234795,Branch,09-02-2024 21:52,2337735226,Bally,legitimate,5809.926394,4630.691599
8476.629684,Online,20-01-2024 08:21,1784689733,Gurgaon,legitimate,11137.57924,2660.949561
1104.066202,Online,21-01-2024 04:03,328301270,Sagar,fraud,8288.138192,7184.071991
8697.254287,Mobile,25-01-2024 07:36,6435986145,Rajpur Sonarpur,legitimate,15940.8619,7243.607608
1399.324289,Online,24-01-2024 09:44,1046138252,Rajpur Sonarpur,fraud,4295.055679,2895.73139
6683.863078,Mobile,11-02-2024 15:00,6756995975,Tinsukia,fraud,15053.39704,8369.533962
2289.973474,Mobile,10-01-2024 18:16,679522533,Shimla,fraud,5526.738416,3236.764942
8778.870666,Branch,18-02-2024 13:56,6110835071,Khammam,fraud,16057.29259,7278.421927
7249.218031,Mobile,15-03-2024 08:27,2775867933,Chittoor,legitimate,8547.115729,1297.897698
6652.162393,Online,18-02-2024 16:58,7185366539,Chennai,legitimate,8422.308656,1770.146264
7391.698761,Branch,15-03-2024 08:51,3577947538,Berhampore,legitimate,10618.07564,3226.376881
7907.28815,Online,07-03-2024 14:35,3309893874,Ludhiana,fraud,13886.63845,5979.3503
1408.578612,Branch,08-03-2024 21:16,8223046066,Chandigarh,legitimate,7899.142318,6490.563706
8238.82129,Branch,12-01-2024 12:48,891436302,Fatehpur,fraud,12262.74739,4023.926102
9653.766416,Branch,07-01-2024 23:58,8964392876,Bongaigaon,fraud,10524.37403,870.6076158
2030.254479,Online,01-03-2024 13:07,6321029839,Thrissur,legitimate,5829.237535,3798.983056
5080.531113,Mobile,31-01-2024 06:13,5449692619,Dibrugarh,legitimate,11999.32952,6918.798408
5038.992719,Branch,01-02-2024 08:05,9801196715,Kottayam,fraud,11781.84778,6742.855065
6258.658332,Mobile,01-02-2024 12:29,8698868774,Avadi,fraud,7944.602823,1685.944491
5571.80005,Mobile,13-01-2024 12:26,9629288157,Kishanganj,legitimate,5748.861355,177.0613057
4680.529878,Branch,03-01-2024 10:09,7720615447,Hajipur,fraud,12235.04789,7554.518011
6627.60383,Online,24-02-2024 10:11,9632773078,Bhubaneswar,fraud,7780.648677,1153.044847
3807.947177,Branch,12-03-2024 21:32,484248729,Satna,fraud,4723.203702,915.2565252
6487.210625,Branch,10-03-2024 05:40,1022172600,Junagadh,fraud,6613.952672,126.7420467
6650.674455,Online,29-02-2024 09:14,9809233422,Nandyal,legitimate,11033.42758,4382.753127
8167.903313,Branch,08-01-2024 01:24,2223310805,Motihari,legitimate,13250.21593,5082.312619
5160.025021,Mobile,07-02-2024 07:49,735255335,Kollam,legitimate,11572.89908,6412.874057
6034.665283,Mobile,25-01-2024 15:38,4729798573,Surat,legitimate,9065.697306,3031.032023
8740.02948,Online,02-03-2024 02:11,4763094668,Katni,fraud,15873.23417,7133.204692
8100.391758,Online,28-02-2024 07:29,5064052208,Bulandshahr,fraud,9876.777146,1776.385388
6400.373565,Mobile,11-01-2024 22:43,92455997,Dewas,legitimate,14737.07509,8336.701526
7309.341851,Branch,21-01-2024 23:42,7131129128,Raipur,fraud,13070.64031,5761.298456
1690.727889,Online,12-02-2024 15:15,8917878993,Akola,legitimate,7571.23714,5880.509251
1549.102522,Mobile,25-02-2024 08:14,9953918101,Jabalpur,fraud,3725.879119,2176.776596
1356.749696,Online,10-03-2024 09:55,7657294991,Morbi,legitimate,2190.426314,833.6766181
3656.410357,Branch,23-02-2024 07:03,1140114978,Thane,fraud,8357.185908,4700.77555
6178.306033,Mobile,12-02-2024 08:44,3366513059,Salem,legitimate,12372.86436,6194.558324
5214.069022,Online,16-01-2024 06:46,9426216554,Akola,legitimate,6255.028962,1040.959941
5738.443818,Mobile,15-01-2024 19:25,417460767,Ratlam,legitimate,15248.73512,9510.291298
1703.037766,Mobile,10-03-2024 16:53,3848130308,Gulbarga,legitimate,11509.13993,9806.102166
3117.035844,Mobile,12-03-2024 10:46,2328823150,Phagwara,fraud,8617.057129,5500.021284
4587.559464,Mobile,04-01-2024 19:02,6325686588,Kavali,fraud,14093.2441,9505.684637
7168.131062,Mobile,24-01-2024 12:02,4620897485,Siwan,legitimate,9044.638914,1876.507852
3187.606414,Mobile,06-02-2024 09:27,7469320604,Phusro,legitimate,3539.271197,351.6647833
9648.318874,Online,30-01-2024 18:48,623235500,Mumbai,fraud,10138.47327,490.1543994
4424.821956,Online,01-02-2024 04:33,5679810099,Saharsa,fraud,10341.1955,5916.373546
3917.416166,Branch,08-02-2024 23:40,7031040698,Farrukhabad,legitimate,4627.670812,710.254646
6698.567569,Branch,23-02-2024 14:43,7392390546,Pune,legitimate,16288.16908,9589.601508
7586.016956,Online,10-01-2024 03:05,1994129345,Ghaziabad,fraud,9091.155743,1505.138787
9269.321277,Mobile,12-03-2024 10:56,5472007643,Korba,legitimate,12386.07706,3116.75578
8660.751525,Online,26-01-2024 02:52,7691651678,Cuttack,fraud,16903.67776,8242.92624
463.0471266,Branch,04-03-2024 11:11,4351658547,Kavali,fraud,2728.576325,2265.529199
1021.717401,Branch,20-02-2024 19:55,5746097885,Bihar Sharif,fraud,3527.10514,2505.387739
823.5074641,Online,25-02-2024 16:03,3675184582,Miryalaguda,legitimate,7282.366126,6458.858662
7667.289356,Mobile,05-02-2024 11:06,6950586596,Ujjain,fraud,10500.54163,2833.252276
8292.625166,Branch,11-01-2024 12:15,7393904805,Coimbatore,fraud,10545.35674,2252.731577
2038.202058,Online,14-02-2024 12:01,3310453355,Amaravati,fraud,4654.56143,2616.359372
1370.426036,Branch,16-03-2024 09:34,1359108804,Bhilai,legitimate,6327.836279,4957.410243
9298.481248,Mobile,01-03-2024 20:21,8554638274,Srinagar,legitimate,18962.86999,9664.38874
697.4856315,Online,18-01-2024 20:12,5318471661,Kishanganj,fraud,9036.641253,8339.155621
6116.751563,Online,04-02-2024 12:10,9812175839,Guntur,legitimate,9034.393182,2917.641619
235.4559061,Online,13-01-2024 10:56,9310192402,Bathinda,legitimate,3932.85067,3697.394764
9613.109455,Branch,20-01-2024 18:27,6452864716,Proddatur,legitimate,14311.78073,4698.67128
368.9574701,Online,10-03-2024 03:39,9485298120,Bikaner,fraud,10160.36098,9791.403505
3321.457012,Branch,01-02-2024 19:10,7123505417,Ballia,fraud,5128.122648,1806.665637
3808.073581,Online,17-01-2024 03:21,7476279673,Parbhani,legitimate,7447.156306,3639.082725
6740.249888,Mobile,09-01-2024 06:47,257869135,Kharagpur,fraud,14061.56822,7321.31833
2792.786193,Branch,23-02-2024 14:19,4509617983,Tadepalligudem,legitimate,12435.82916,9643.042969
8589.553017,Online,08-01-2024 04:15,1135930392,Warangal,legitimate,10230.73762,1641.184606
8333.800732,Branch,05-01-2024 05:54,1461600333,Burhanpur,fraud,10684.86228,2351.061547
2840.461647,Branch,08-03-2024 07:17,1900956526,Nizamabad,legitimate,5174.838924,2334.377276
3282.807442,Online,13-02-2024 12:02,4554447763,Jamshedpur,legitimate,3590.034534,307.227092
1169.454966,Mobile,05-03-2024 23:36,5398927391,Amaravati,legitimate,7250.199653,6080.744687
1636.878435,Online,21-02-2024 15:48,1892992414,Chittoor,fraud,8376.838869,6739.960434
3929.391696,Branch,19-01-2024 07:37,6687687958,Uluberia,legitimate,9994.398009,6065.006312
4907.338027,Online,06-03-2024 01:14,2119985596,Belgaum,legitimate,5713.435622,806.0975952
5147.554695,Mobile,14-03-2024 17:33,9352167347,Varanasi,legitimate,5932.932939,785.3782449
977.1442538,Branch,25-02-2024 08:44,6569438429,Arrah,fraud,3159.971143,2182.826889
1758.161782,Mobile,20-02-2024 17:38,9380811295,Ramagundam,legitimate,4732.077487,2973.915705
1571.761005,Online,21-02-2024 16:46,8775862679,Jodhpur,fraud,9458.543198,7886.782194
5228.967231,Mobile,07-02-2024 17:35,4550631352,Katni,legitimate,6906.930862,1677.963631
1718.886339,Branch,20-02-2024 17:20,4690856630,Dhule,fraud,2255.399281,536.5129423
8462.1925,Online,05-02-2024 04:11,4417022574,Tadipatri,legitimate,12462.66883,4000.476326
8264.341563,Branch,02-02-2024 11:47,1289815171,Bokaro,fraud,12486.62405,4222.282484
7712.335543,Branch,07-01-2024 10:47,5567331153,Surendranagar Dudhrej,legitimate,12276.31819,4563.982648
5825.154154,Online,11-01-2024 10:47,3100381473,Nagercoil,legitimate,14111.49924,8286.345086
8734.026699,Branch,09-01-2024 06:35,126856227,Mehsana,fraud,9804.280306,1070.253607
1198.881178,Online,24-01-2024 23:51,725004667,Bhavnagar,legitimate,8267.907794,7069.026616
6619.551105,Branch,28-01-2024 20:57,5371570831,Muzaffarnagar,legitimate,10065.21226,3445.661153
3769.357256,Online,05-02-2024 10:43,2508899739,Karawal Nagar,fraud,6938.160607,3168.803351
1741.167948,Mobile,08-02-2024 22:23,2840801564,Jorhat,fraud,11073.3449,9332.176948
3795.192737,Online,17-02-2024 04:54,9175353482,Dhanbad,fraud,6355.031129,2559.838392
4130.354242,Branch,19-02-2024 00:47,802196789,Kavali,legitimate,10591.41941,6461.06517
1515.617652,Mobile,09-02-2024 12:13,1670539362,Karaikudi,fraud,4339.38245,2823.764798
5982.99409,Online,22-01-2024 23:16,7931484674,Junagadh,legitimate,11103.71853,5120.724438
6719.567877,Online,23-01-2024 03:55,8834133714,Mirzapur,fraud,14603.86751,7884.299637
5280.963349,Online,22-01-2024 04:06,4686341571,Mumbai,fraud,14110.01633,8829.052983
881.7947057,Online,11-02-2024 03:00,5749872985,Bidhannagar,legitimate,9284.897385,8403.102679
8480.491953,Branch,06-02-2024 08:33,3604313882,Gulbarga,fraud,14344.08124,5863.589288
9273.217489,Mobile,11-02-2024 19:53,4641604598,Bulandshahr,fraud,11836.49901,2563.281522
7059.887693,Online,28-01-2024 19:09,4450396737,Singrauli,fraud,13706.09819,6646.210494
